,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
Korea_BFI_Prod_kt_lag42d,-0.025921877,0.015433908,0.02579048,0.038741127,-0.011570333,0.0044660517,0.018205717,0.033905078,-0.04952291,0.0074060056,0.0014274565,-0.08454099,0.016308967,0.13296425,0.061896507,-0.027567232,0.04840568,0.062037468,-0.043796398,-0.049070116,0.02602187,-0.038481746,-0.024583163,0.0175551,-0.019217096,0.07151646,-0.04232206
China_CrudeSteel_Prod_Mtpd_CITI_lag21d,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
China_CrudeSteel_Prod_Mtpd_CITI_lag42d,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
CITIsteel_PMI_lag21d,-0.0018159118,-0.015382213,0.0648355,0.017606357,0.00041649418,-0.006020567,-0.02647151,-0.05297958,0.021294156,-0.049716342,0.03268176,-0.08035265,0.0030517087,-0.05699168,0.02991919,0.03801427,-0.00044654967,0.06211128,0.0104668755,-0.016837427,-0.08188028,0.06347099,0.17309442,0.07008371,0.061311234,-0.083598554,0.040363654
CITIsteel_PMI_lag42d,-0.0015472228,-0.013323568,0.051799323,0.050424702,-0.01580407,-0.026863635,-0.024727374,-0.047897913,0.011446052,-0.018791508,0.002054801,-0.034775466,0.009176012,-0.010949592,0.023870802,0.071966834,-0.076317124,-0.065247044,-0.012640808,0.059885588,-0.039016515,0.11000799,0.03660344,-0.07900769,0.13864794,-0.110552646,0.0362048
CITIsteel_Production_lag21d,-0.00971036,0.003989987,0.061024286,0.015679123,0.003949491,-0.008039746,-0.024211498,-0.048836242,0.024118373,-0.052544165,0.050017413,-0.068461336,0.012208838,-0.052322492,0.025179401,0.010009047,-0.0056879143,0.08846921,0.012837518,-0.02217916,-0.054672573,0.05933637,0.17743263,0.08497077,0.06501095,-0.078056715,0.0067031803
CITIsteel_Production_lag42d,-0.00851474,0.0048253452,0.04512951,0.046962697,-0.02137879,-0.027428217,-0.027154626,-0.04531392,0.019713212,-0.022409724,0.017689738,-0.023440083,0.011810588,-0.03449399,0.019093074,0.058265716,-0.08772877,-0.062498413,0.0076672696,0.06442356,-0.0290715,0.12346623,0.050343007,-0.06175586,0.13595824,-0.08317153,0.017968731
CITIsteel_NewOrders_lag21d,0.0008312958,-0.03308818,0.062487613,0.014811712,0.0044383914,-0.011251579,-0.040024005,-0.040426318,0.024941923,-0.043290645,0.023228785,-0.0792317,-0.005129605,-0.042854935,0.022074472,0.04588735,-0.009543571,0.048332993,0.0049007004,-0.024838367,-0.08380183,0.039217718,0.1488967,0.04228859,0.07103822,-0.08861716,0.063456036
CITIsteel_NewOrders_lag42d,0.00029087943,-0.030360907,0.054953065,0.0427352,-0.009721815,-0.028211283,-0.038350116,-0.040469214,0.012184726,-0.0059080767,0.0024712537,-0.04130944,0.013035764,0.013274625,0.012992794,0.056228697,-0.068503246,-0.06178072,-0.02145391,0.028600901,-0.043994647,0.09344931,0.040293977,-0.09512055,0.12636037,-0.11459402,0.04233405
CITIsteel_ExportOrders_lag21d,0.027315153,-0.014431423,0.018810365,-0.019594636,0.001981814,-0.06459139,-0.078177206,-0.04642872,-0.05370077,0.014304537,-0.050235394,-0.035963163,0.041621324,-0.0054453746,0.10959486,0.017362332,-0.040548045,-0.05061212,0.009313177,-0.012600809,0.004338512,0.104048185,-0.035424985,0.13735928,0.0035629524,-0.03229177,0.016782079
CITIsteel_ExportOrders_lag42d,0.028093744,-0.012103949,0.022341223,0.0029010696,0.014339742,-0.06725687,-0.07355198,-0.026783846,-0.057779253,0.065136306,-0.11319171,-0.01759178,0.018296726,0.0014987189,0.021013455,0.024804758,-0.067692876,0.018453244,-0.011608395,-0.03428571,-0.02346297,0.032337904,-0.07888949,0.05346522,0.05307705,-0.035960536,0.098534115
CITI_SteelProd_national_10mt_lag21d,-0.00612543,0.026211096,0.04044234,0.0385035,0.02221503,-0.03312741,-0.11259518,-0.06228387,0.059428252,0.024068106,0.042486697,0.107692555,0.025391746,-0.02466469,0.02324413,-0.056204572,0.011891812,0.016469998,-0.009556399,-0.0071746013,-0.025128495,-0.028006574,0.017427195,-0.023538072,-0.029172601,0.028761204,0.0187413
CITI_SteelProd_national_10mt_lag42d,-0.0042932,0.025819544,0.026376998,0.062080532,-0.0030635677,-0.023569733,-0.122471645,-0.017768407,0.034351613,0.03480517,0.04299279,0.08937495,0.011015502,-0.019850684,0.04749695,-0.06364644,0.07751998,-0.075438656,-0.0055943145,-0.0013059073,-0.0094260955,0.012080325,0.013086717,0.0027303032,-0.033722084,0.029922338,0.044891164
CITI_SteelProd_key_Mtpd_lag21d,0.008975041,0.0136922775,0.0643251,0.01463022,0.016257646,-0.04338115,-0.08795008,-0.072839014,0.071635835,0.006585534,0.023487678,0.09235086,0.036764793,-0.04447429,0.013108193,-0.034464438,-0.021249525,0.04438886,-0.019105146,0.028460529,-0.02887028,-0.021153536,-0.032623358,-0.029211016,-0.008491178,0.04729965,0.020752471
CITI_SteelProd_key_Mtpd_lag42d,0.01283037,0.014168466,0.050664026,0.04463349,-0.009485413,-0.045585506,-0.1035649,-0.0452271,0.050281342,0.022257816,0.03368181,0.10292096,0.017034888,-0.036877107,0.04817552,-0.03487264,0.043796524,-0.05139578,-0.007818314,0.047104478,0.0038554585,0.01953997,-0.014552945,0.0019426993,-0.030457886,0.039038002,0.04947441
IronOre_Spot_CFR_NChina_USD_t_lag1d,0.009992478,0.065741524,0.0548825,-0.037891574,-0.014120237,-0.078048676,-0.05649423,0.0066015534,-0.0036512015,0.014641905,-0.027065394,-0.016474064,0.0016855728,0.02619583,0.01209263,-0.0059747654,-0.0062140846,-0.00864747,0.022915468,-0.026043732,-0.018666293,-0.019789835,0.015781367,-0.025515199,0.010353413,-0.012174235,0.00047411158
IronOre_Spot_CFR_NChina_USD_t_lag5d,0.012049896,0.06683645,0.05236316,-0.030897444,-0.0125556225,-0.07841901,-0.053356342,-0.0006195493,0.0014314002,0.027311372,-0.013340923,-0.028489722,0.009636297,0.013872349,0.013905981,-0.0014557241,-0.0046834648,-0.0038107072,0.029345136,-0.029368911,-0.010254929,-0.047738004,0.020138541,-0.024032902,0.011970116,-0.006309562,-0.0036101646
IronOre_Spot_CFR_NChina_USD_t_lag21d,0.019002503,0.06968706,0.042823117,-0.0013592103,-0.002948267,-0.071753584,-0.041201368,-0.012250319,0.009872344,0.059562653,0.011490627,-0.038855392,0.017498633,-0.0018978157,0.014890135,-0.0035351652,-0.0063137934,-0.0035254373,0.017431073,-0.012745889,-0.012641346,-0.021280479,0.023018643,-0.01804571,0.008012921,-0.015781052,0.0055392114
IronOre_Spot_CFR_NChina_USD_t_lag42d,0.027130753,0.07007682,0.027171843,0.029335774,-0.0015595522,-0.04740019,-0.030098462,-0.0009679851,0.028941404,0.07726225,0.011245643,-0.03593126,-0.0072108014,-0.0069272798,0.023920957,-0.017688772,-0.0008055949,-0.023817431,0.014076645,0.018573502,-0.013335256,0.05057398,-0.012198327,0.017697353,-0.00592899,0.0007024311,0.014266839
CITI_IronOre_CFR62_USD_t_lag1d,0.07953308,-0.012590445,-0.008426443,-0.022431737,0.00024173678,-0.009403737,-0.0048938347,0.037235275,0.009730848,0.032510232,0.0012537347,-0.0071373335,-0.03555896,-0.012626952,-0.030108567,0.010231662,0.023976976,0.013598776,-0.009158165,0.0014899941,0.012615191,-0.014345766,0.031140031,-0.0641406,0.012817295,0.03215653,-0.037214458
CITI_IronOre_CFR62_USD_t_lag5d,0.079320915,-0.013638945,-0.009739744,-0.022638505,-0.00012448986,-0.007507622,-0.004241961,0.036628306,0.009795634,0.033543583,0.0056072013,-0.007744918,-0.033524424,-0.014364678,-0.026329903,0.011596633,0.025750197,0.013303263,-0.0058724047,0.0016851539,0.014258714,-0.013264491,0.030057034,-0.06539154,0.010933122,0.031223435,-0.039283562
CITI_IronOre_CFR62_USD_t_lag21d,0.07844121,-0.01755237,-0.012709903,-0.02274401,0.0037713435,0.001111451,0.00072134973,0.03714668,0.005142827,0.034039095,0.017604403,-0.0069648107,-0.026583789,-0.019182667,-0.01608618,0.022652112,0.02660116,0.0061632437,-0.0013654312,0.0032350712,0.013063508,-0.00891,0.019122113,-0.05902244,0.0028146454,0.02964908,-0.037923582
CITI_IronOre_CFR62_USD_t_lag42d,0.077059664,-0.02273262,-0.016992344,-0.021427725,0.008607845,0.009215638,0.006621414,0.038919162,0.0020046725,0.023920504,0.024957916,-0.011914673,-0.018133672,-0.027530141,-0.01812774,0.029790696,0.027286878,0.0016620078,-0.016454475,0.005705267,0.008864359,0.00034989117,-0.0027255418,-0.04117718,-0.006586321,0.020654691,-0.020413505
CITI_IronOreSpot_MB_USD_t_lag1d,0.010153261,0.06355298,0.056448374,-0.039260123,-0.014926527,-0.07854181,-0.053310025,0.0016611665,-0.0013529403,0.013767395,-0.02633911,-0.01871826,0.0079497155,0.024453575,0.010177909,-0.0013299271,-0.0035421494,-0.0107684685,0.023703435,-0.0340904,-0.015837617,-0.037336484,0.017081445,-0.02650779,0.022019425,-0.0070536016,0.0017671095
CITI_IronOreSpot_MB_USD_t_lag5d,0.011971837,0.06452326,0.05320443,-0.03182166,-0.013482994,-0.08330099,-0.051840723,-0.003773177,0.0011262813,0.018878432,-0.014474314,-0.02825075,0.010808801,0.015908705,0.008525366,0.0005540859,0.0010658281,-0.001082028,0.029756987,-0.03595684,-0.013013822,-0.045491003,0.020125901,-0.027872257,0.016665684,0.00018202337,0.0035403296
CITI_IronOreSpot_MB_USD_t_lag21d,0.018792838,0.067589,0.04393204,-0.0017174451,-0.0024212298,-0.07430272,-0.03876293,-0.016017951,0.011250589,0.060717467,0.013230718,-0.038515113,0.026793905,-0.0035991168,0.015734771,-0.0009867715,-0.0062660063,-0.0026966908,0.019887337,-0.0147040505,-0.011170243,-0.036542866,0.03552403,-0.01818903,0.015670652,-0.013263648,0.0012897188
CITI_OreInv_ports_Mt_lag5d,0.05551907,-0.008570054,-0.0068193455,-0.03810514,-0.036400076,-0.0067179543,0.1156291,-0.0025277801,-0.0070401067,-0.036043692,-0.0031018166,0.04184837,-0.010589769,-0.030455723,0.045265388,-0.030428307,-0.07897176,0.022918839,-0.028024748,-0.07847771,0.020102138,0.011382093,-0.01913064,0.04340831,0.019284952,-0.007695227,0.03845851
CITI_OreInv_ports_Mt_lag10d,0.055541836,-0.008933057,-0.0064588604,-0.040402096,-0.029840091,-0.008473535,0.11522804,-0.0059273858,-0.0043728068,-0.03808804,-0.012544627,0.04987933,-0.009424565,-0.033353683,0.05037586,-0.025044817,-0.07663686,0.031331595,-0.032764003,-0.081260145,0.019257752,0.007871125,-0.015270456,0.038905587,0.017446268,-0.0044104564,0.04171238
CITI_OreInv_ports_Mt_lag21d,0.055661835,-0.009906981,-0.008049271,-0.043374944,-0.020024613,-0.013106327,0.107787944,-0.015368461,0.009247301,-0.043315522,-0.031430792,0.059640292,0.0013488493,-0.037071615,0.05137658,-0.011208632,-0.063107505,0.05036427,-0.046068598,-0.09459463,0.009499662,-0.006806845,-0.008342498,0.025971664,-0.0008323698,0.0062295366,0.034372993
CITI_OreInv_ports_Mt_lag42d,0.05563401,-0.012315554,-0.011639151,-0.045834903,-0.0055548386,-0.018723236,0.08764969,-0.040266905,0.03433811,-0.03250316,-0.0369067,0.08356925,0.008336573,-0.03445107,0.033038888,0.015917076,-0.029818453,0.047781613,-0.039646074,-0.09120217,-0.010246258,-0.01684051,0.023020478,0.011133996,-0.012145524,0.0082054995,0.043101255
CITI_OreInv_AUS_Mt_lag5d,0.006565668,0.027106637,-0.031958096,-0.029993216,-0.024919482,-0.00314853,0.13682808,-0.027222883,0.0011261997,-0.028775048,-0.0068946746,0.029310942,-0.08838158,-0.022936357,0.032859426,-0.050350703,-0.108034246,0.057925135,-0.028604832,-0.12303395,0.029878182,-0.018677559,0.028600419,0.03316238,-0.0130328005,-0.04211695,0.030135598
CITI_OreInv_AUS_Mt_lag10d,0.0070139216,0.026525598,-0.030801695,-0.031110866,-0.016617196,-0.0037751803,0.13709001,-0.0285776,0.006814745,-0.03161356,-0.008833847,0.039276373,-0.08662208,-0.025399156,0.04196137,-0.04499176,-0.10644632,0.06704626,-0.040947158,-0.12449122,0.033655223,-0.016177839,0.034841612,0.018807534,-0.009003415,-0.039601527,0.03043828
CITI_OreInv_AUS_Mt_lag21d,0.0078987945,0.024508422,-0.03340873,-0.02888751,-0.0056136595,-0.009835391,0.12964125,-0.03322548,0.0295114,-0.04090514,-0.012781256,0.048275188,-0.0664327,-0.03044519,0.04676604,-0.028909741,-0.08908732,0.085859835,-0.065003045,-0.13498434,0.03035684,-0.021703217,0.040575508,-0.008452474,-0.024329787,-0.014173819,0.013233499
CITI_OreInv_BRA_Mt_lag5d,0.046324,-0.0367686,0.028904345,-0.0062436378,-0.030289106,-0.025475234,0.07256736,0.012784205,0.0135763055,-0.030004716,-0.026322825,0.09380743,0.070445664,-0.060148653,-0.033976793,0.017795343,0.11714794,-0.04047413,0.0017427306,0.052139215,0.008692061,0.010237989,-0.004828063,-0.0077112163,0.027542207,-0.029212864,-0.037119992
CITI_OreInv_BRA_Mt_lag10d,0.047089886,-0.03645045,0.028241433,-0.009325287,-0.028986998,-0.026201798,0.07202675,0.011337701,0.012078047,-0.028852392,-0.031707253,0.09366178,0.06928992,-0.05788721,-0.031867735,0.020001365,0.115700886,-0.03823831,0.0015549716,0.049935974,0.0073520704,0.0035949405,-0.004992505,-0.004371027,0.02645988,-0.030528652,-0.033329483
CITI_OreInv_BRA_Mt_lag21d,0.04907364,-0.03563516,0.026684355,-0.016570054,-0.02573041,-0.028493088,0.069340006,0.00643928,0.0102736605,-0.027196234,-0.042765193,0.092265375,0.06386123,-0.050387036,-0.031440858,0.025614183,0.11245371,-0.03427159,-0.00063931657,0.040940378,0.003968168,-0.007309508,-0.0053641615,-0.0016772824,0.02146477,-0.03413188,-0.025880352
CITI_OreInv_days_mills_lag5d,-0.028143564,0.04030436,-0.012223519,0.00013891728,-0.028571384,-0.008819958,0.06491665,-0.051279325,-0.0589597,-0.006308067,-0.0056695277,-0.012298554,0.05098311,0.049622715,-0.04369085,-0.035546217,0.008845257,-0.040080596,0.01853835,0.0048622303,-0.09059416,-0.04157662,0.0117413215,-0.008271694,-0.015481619,-0.034926683,0.01572178
CITI_OreInv_days_mills_lag10d,-0.027789256,0.040887754,-0.011629339,-0.0034274405,-0.025998361,-0.0041499888,0.06562168,-0.05369709,-0.055521943,-0.0012937154,-0.014604902,-0.0075997356,0.040049404,0.04718721,-0.029967263,-0.070494704,0.00041852696,-0.03239066,0.0045786416,0.006687359,-0.09677584,-0.0054542003,0.014046212,-0.03134948,-0.012833817,-0.056646314,-0.006839121
CITI_OreInv_days_mills_lag21d,-0.026824038,0.04176783,-0.014522333,0.0010496837,-0.006858915,-0.0131265735,0.0694779,-0.04606729,-0.040183205,-0.014494397,-0.020778714,-0.020740356,0.020203728,0.0064075943,0.038707938,-0.08954811,0.004287129,-0.026448544,0.01757643,-0.0008535174,-0.013438036,0.016900863,0.014299604,-0.0391598,-0.0010934945,0.029256389,0.02560946
AUS_IronOre_Seaborne_Exports_Mt_SIN_lag21d,0.013952614,-0.018827606,0.010001455,-0.016654167,-0.050980262,0.05115251,-0.055859223,0.037192684,0.041095905,0.018875515,0.013643025,0.090876214,-0.00987284,0.023664728,-0.1257028,0.14572458,0.013189323,-0.082510866,0.062968336,-0.06950057,0.020262884,-0.07923199,0.04057192,0.015217804,-0.11225451,-0.021637024,0.030856667
AUS_IronOre_Seaborne_Exports_Mt_SIN_lag42d,0.015272886,-0.017138598,0.020976672,-0.01304653,-0.02180452,0.014267072,-0.011734511,0.010208149,-0.078308314,0.0039787483,0.13428739,0.021084804,-0.05282647,0.041530244,-0.09468857,-0.09699741,0.122243285,0.031416282,-0.11235712,-0.003303873,-0.095884435,-0.10675184,-0.004158093,-0.022341507,0.06486835,-0.06126411,-0.004989874
AUS_IronOre_Seaborne_Exports_Mt_SIN_lag62d,0.01434039,-0.014141717,0.015710376,-3.5615856e-05,-0.0005941115,0.008983347,-0.0055266004,0.03452701,-0.058085267,-0.045489144,0.08056135,-0.06962663,0.040364012,-0.06746809,0.14005648,-0.08508087,0.044276003,-0.037039224,-0.011799227,-0.05299932,0.18813485,0.0846912,0.0868883,-0.102785945,-0.00365685,-0.034497533,-0.008181527
China_IronOre_Seaborne_Imports_Mt_SIN_lag21d,0.007211876,-0.0388188,0.049013406,0.011833095,-0.03875522,0.022901846,-0.025221447,0.034581866,-0.02104862,-0.02732028,0.05874984,-0.0008483896,0.010329951,0.059119392,-0.07629289,0.011850409,-0.07698566,-0.0735765,-0.029658763,-0.047877226,-0.07588982,0.05938184,0.0030042094,0.038359404,0.037092105,0.015563158,-0.016273921
China_IronOre_Seaborne_Imports_Mt_SIN_lag42d,0.010857306,-0.032983653,0.050413977,-0.005593987,-0.041449428,0.00036585235,-0.008363553,0.031759966,-0.029044706,-0.039631784,0.035709385,-0.050120085,0.025132874,0.014018861,0.018991046,-0.09248991,-0.033237644,0.005302106,-0.0615088,-0.06383025,-0.037035197,-0.017007124,0.0041247373,-0.008323279,0.102002844,0.112709254,0.015917558
China_IronOre_Seaborne_Imports_Mt_SIN_lag62d,0.011452074,-0.030403346,0.041149218,-0.027235106,-0.059971023,-0.04406596,-0.0050354786,0.029040625,-0.011122455,-0.03222293,0.021900551,-0.04823326,0.0530151,-0.008491198,0.05930945,-0.018240152,-0.10465769,-0.042911783,0.03800129,-0.02113037,-0.040851705,0.0714694,0.022728201,-0.09067638,0.005317179,0.13289843,0.02723008
China_Coal_Seaborne_Imports_Mt_SIN_lag21d,0.033334646,-0.047010325,0.017393665,0.020591361,-0.022998996,0.009340316,0.012959334,0.025665287,-0.018390618,0.060085975,-0.033345558,-0.08945381,-0.049867667,0.048342966,-0.01478627,0.10906308,-0.03983852,0.042328324,-0.06008715,-0.041340444,-0.0022751968,-0.009596792,0.009284645,0.028548433,-0.027044637,-0.06374081,0.021822928
China_Coal_Seaborne_Imports_Mt_SIN_lag42d,0.03195736,-0.04879604,0.023637686,0.011408545,-0.017092505,0.020970523,0.041365452,0.0041359025,-0.020509861,0.05838193,0.000101075595,-0.091100864,-0.049460147,0.06942993,-0.012590461,0.020965165,0.015522779,0.058520358,-0.041997552,-0.0004901211,0.008324711,0.02485298,0.022389466,0.025289405,0.0030484789,0.02481525,-0.0050590276
China_Steel_Seaborne_Exports_Mt_SIN_lag21d,0.048271604,-0.0547656,0.038343094,0.02033717,-0.014732985,-0.03325754,0.012484324,-0.013297436,0.039191023,0.033371244,-0.0534441,0.032709222,-0.0128321005,0.050775047,-0.029300822,0.043199662,-0.0034013598,0.021900572,0.02205154,-0.0026769203,-0.0021354107,-0.0008095163,-0.009122752,0.019311229,-0.023522036,-0.021488432,0.01933077
China_Steel_Seaborne_Exports_Mt_SIN_lag42d,0.0472832,-0.055394914,0.040878665,0.021795226,-0.0196553,-0.02513693,0.013797077,-0.004630127,0.02264376,0.03397172,-0.03152665,0.017759873,-0.036640048,0.046055812,-0.014777413,-0.025875095,0.04324471,0.057271782,0.003567695,0.034834296,-0.0032113364,-0.06463133,0.023515861,0.015552579,0.0033356438,-0.011869701,0.010994388
AUS_IronOre_Exports_Mt_CLRK_lag21d,0.013952614,-0.018827606,0.010001455,-0.016654167,-0.050980262,0.05115251,-0.055859223,0.037192684,0.041095905,0.018875515,0.013643025,0.090876214,-0.00987284,0.023664728,-0.1257028,0.14572458,0.013189323,-0.082510866,0.062968336,-0.06950057,0.020262884,-0.07923199,0.04057192,0.015217804,-0.11225451,-0.021637024,0.030856667
AUS_IronOre_Exports_Mt_CLRK_lag42d,0.015272886,-0.017138598,0.020976672,-0.01304653,-0.02180452,0.014267072,-0.011734511,0.010208149,-0.078308314,0.0039787483,0.13428739,0.021084804,-0.05282647,0.041530244,-0.09468857,-0.09699741,0.122243285,0.031416282,-0.11235712,-0.003303873,-0.095884435,-0.10675184,-0.004158093,-0.022341507,0.06486835,-0.06126411,-0.004989874
AUS_IronOre_Exports_Mt_CLRK_lag62d,0.01434039,-0.014141717,0.015710376,-3.5615856e-05,-0.0005941115,0.008983347,-0.0055266004,0.03452701,-0.058085267,-0.045489144,0.08056135,-0.06962663,0.040364012,-0.06746809,0.14005648,-0.08508087,0.044276003,-0.037039224,-0.011799227,-0.05299932,0.18813485,0.0846912,0.0868883,-0.102785945,-0.00365685,-0.034497533,-0.008181527
Brazil_IronOre_Exports_Mt_CLRK_lag21d,0.020749351,-0.02381039,0.022628156,0.06680854,-0.056725338,0.04025743,-0.06360632,0.02904997,-0.032215398,0.018364266,0.07116736,0.045658942,0.0355738,0.022203036,0.0018115691,0.033336364,0.046160482,-0.0662946,-0.031323243,-0.0843499,0.0058661248,-0.023404095,0.02758049,0.002344425,0.00041096157,-0.05683788,0.0032475314
Brazil_IronOre_Exports_Mt_CLRK_lag42d,0.017841682,-0.023101613,0.017866189,0.04879644,-0.05026836,0.04207134,-0.021836294,0.039581183,-0.09108678,0.015653694,0.06826083,-0.011155717,0.057234462,0.028134415,0.02949487,-0.04247689,0.0862981,-0.07570804,-0.057450872,-0.08861318,-0.020137114,0.026301596,-0.012214182,0.074212976,0.06571578,0.08224309,-0.03802119
Brazil_IronOre_Exports_Mt_CLRK_lag62d,0.015523542,-0.02193131,0.0107884975,0.021317575,-0.05610593,0.031906463,-0.0006382821,0.054989904,-0.1011226,-0.020004015,-0.005285226,-0.06775643,0.07624716,-0.0028350041,0.064834766,-0.05136807,0.04261757,-0.031216081,0.0370565,-0.08910921,0.003897819,0.102764755,-0.01704921,0.08306935,0.03582888,0.075741924,0.015201232
China_IronOre_Imports_Mt_CLRK_lag21d,0.007211876,-0.0388188,0.049013406,0.011833095,-0.03875522,0.022901846,-0.025221447,0.034581866,-0.02104862,-0.02732028,0.05874984,-0.0008483896,0.010329951,0.059119392,-0.07629289,0.011850409,-0.07698566,-0.0735765,-0.029658763,-0.047877226,-0.07588982,0.05938184,0.0030042094,0.038359404,0.037092105,0.015563158,-0.016273921
China_IronOre_Imports_Mt_CLRK_lag42d,0.010857306,-0.032983653,0.050413977,-0.005593987,-0.041449428,0.00036585235,-0.008363553,0.031759966,-0.029044706,-0.039631784,0.035709385,-0.050120085,0.025132874,0.014018861,0.018991046,-0.09248991,-0.033237644,0.005302106,-0.0615088,-0.06383025,-0.037035197,-0.017007124,0.0041247373,-0.008323279,0.102002844,0.112709254,0.015917558
China_IronOre_Imports_Mt_CLRK_lag62d,0.011452074,-0.030403346,0.041149218,-0.027235106,-0.059971023,-0.04406596,-0.0050354786,0.029040625,-0.011122455,-0.03222293,0.021900551,-0.04823326,0.0530151,-0.008491198,0.05930945,-0.018240152,-0.10465769,-0.042911783,0.03800129,-0.02113037,-0.040851705,0.0714694,0.022728201,-0.09067638,0.005317179,0.13289843,0.02723008
SKorea_IronOre_Imports_Mt_CLRK_lag21d,-0.012183931,0.015593738,0.0042252876,0.010980305,-0.05647223,0.008700331,0.0037742383,-0.031792134,-0.05599285,0.0025287666,-0.015422372,0.047219858,-0.0014122793,0.067227006,-0.050572295,0.019523876,-0.006677103,-0.020722069,0.064941466,-0.083027564,-0.06185602,0.038933825,-0.10713077,0.03642628,-0.012969941,0.013026285,0.02313283
SKorea_IronOre_Imports_Mt_CLRK_lag42d,-0.012716603,0.015886163,0.003263715,0.023360277,-0.022328347,-0.018013936,0.03264262,-0.0078841,-0.082288235,-0.0061245603,-0.016124664,-0.0047585373,0.040962327,-0.0046845875,0.07741716,-0.05522278,0.028949628,0.06641857,-0.046744004,0.016455296,-0.039832786,-0.11864915,0.05358729,0.030848688,0.02528501,-0.007831494,0.049308058
Japan_IronOre_Imports_Mt_CLRK_lag21d,-0.0059382217,0.040861886,-0.03327756,0.017987829,-0.029720953,-0.0109527,0.014454637,-0.03848219,-0.079329245,0.06397728,-0.08185853,0.036732845,-0.018798027,0.035107855,-0.016313575,0.073325716,0.05253498,0.0062864274,-0.026125867,-0.038281348,-0.044427406,0.037369456,0.011321101,0.045406044,0.022023084,0.07004758,0.08661556
Japan_IronOre_Imports_Mt_CLRK_lag42d,-0.005944028,0.041543525,-0.028770097,0.018733578,0.0054997867,0.014339681,0.03693657,-0.012366367,-0.0741161,0.041317947,-0.09486684,-0.008849962,0.0045224153,0.029820608,0.026585247,-0.03285837,0.09175176,0.08148626,0.0052212416,0.0050182687,-0.010903489,-0.029596442,-0.059167486,-0.054077066,-0.025167562,0.016291145,-0.00078497955
China_Steel_Exports_Mt_CLRK_lag21d,0.048271604,-0.0547656,0.038343094,0.02033717,-0.014732985,-0.03325754,0.012484324,-0.013297436,0.039191023,0.033371244,-0.0534441,0.032709222,-0.0128321005,0.050775047,-0.029300822,0.043199662,-0.0034013598,0.021900572,0.02205154,-0.0026769203,-0.0021354107,-0.0008095163,-0.009122752,0.019311229,-0.023522036,-0.021488432,0.01933077
China_Steel_Exports_Mt_CLRK_lag42d,0.0472832,-0.055394914,0.040878665,0.021795226,-0.0196553,-0.02513693,0.013797077,-0.004630127,0.02264376,0.03397172,-0.03152665,0.017759873,-0.036640048,0.046055812,-0.014777413,-0.025875095,0.04324471,0.057271782,0.003567695,0.034834296,-0.0032113364,-0.06463133,0.023515861,0.015552579,0.0033356438,-0.011869701,0.010994388
TF_AUS_CHN_IronOre_MT_lag1d,-0.049603913,-0.01289347,-0.0025851505,0.024550831,0.013887991,0.038180638,-0.029620185,0.0022933725,0.0040196585,-0.016664146,-0.017173367,0.011259443,-0.034044996,0.0028895633,0.034792718,0.056103326,0.008112612,0.049157895,-0.009375923,-0.008001755,0.011749727,0.025475135,-0.0009533627,-0.059550323,-0.039960016,0.067988135,-0.058242306
TF_AUS_CHN_IronOre_MT_lag5d,-0.0499269,-0.012420399,-0.00026027838,0.02047694,0.010288459,0.0408804,-0.031110462,0.0031744053,0.0032744373,-0.018603869,-0.020827243,0.011266375,-0.026872003,0.010272186,0.024505468,0.06896476,0.015843788,0.02981618,-0.011404406,-0.0044824174,0.01410965,0.00021363622,0.0069293105,-0.05308062,-0.027472049,0.072254434,-0.011216981
TF_AUS_CHN_IronOre_MT_lag10d,-0.049975112,-0.01211287,0.0020010828,0.01711967,0.0042811865,0.042231396,-0.032059863,-0.0006296512,0.0057494305,-0.016739571,-0.01779759,0.005705605,-0.017847281,0.013152079,0.012585605,0.07575011,0.028649695,0.0046849656,-0.0142487055,-0.008687259,0.012363317,-0.032238893,0.0042962558,-0.04129569,-0.002254612,0.072455496,0.012189049
TF_AUS_CHN_IronOre_MT_lag21d,-0.050451454,-0.011350459,0.004705446,0.01202587,-0.004259376,0.035391238,-0.032819666,-0.0066838227,0.00012878989,-0.026668636,0.004794195,7.119302e-05,-0.0140515305,0.027384857,-0.017593622,0.07322298,0.049343724,0.002928211,-0.0004461392,-0.0018702049,-0.023827827,-0.023537772,0.0042300983,-0.037067495,-0.010846246,0.065615915,-0.0060794535
